1593778,1269281
1301096,1054196
2194748,1949430
986331,826294
1061044,876592
1224597,1034426
1280876,1079530
1423612,1164865
1327774,1098398
1356632,1133109
1337148,1106564
1365803,1028629
2313712,2024017
1619332,1316806
2412287,2168689
1320134,1069766
1461944,1217214
2539016,2286727
1345164,1023105
8017650,7576465
2098231,1849455
1209275,980171
5519935,5256925
1609158,1360772
1335918,1088620
2739375,2460605
1422046,1170909
1619419,1303575
1521628,1281123
1407609,1076077
1378655,1052003
1224148,1039435
1231097,1035886
1357324,1164460
1449699,1215742
1415522,1177913
1362567,1101830
1473040,1244632
1301011,1046316
1212021,1011335
1357115,1113076
1203018,990357
1453680,1178004
1330598,1116121
1497672,1267175
1244033,1023199
1421702,1161880
2509730,2219015
1423685,1172868
1324559,1087230
1591050,1350994
1496880,1246104
1419097,1166745
1531224,1291577
1375688,1136871
1413059,1159643
1507823,1250563
1315111,1069506
1382868,1121777
1415001,1169447
1357528,1115431
1406298,1170953
1358264,1085748
2621910,2321274
1568304,1314514
1580718,1207209
1474368,1225789
1448030,1201858
1364421,1077205
2789413,2467646
1468837,1226120
10281854,9806028
1378285,1108366
1375605,1182429
7831509,7362265
1357215,1115725
1237525,1026527
1698099,1506163
2163383,1932129
1931186,1728606
1351149,1111361
1397848,1115948
1283356,1085264
1270952,1069082
1417960,1071032
1184776,990070
1383902,1182990
1329617,1083226
1328104,1088086
1279484,1096284
1397281,1122487
1275821,1013968
2877629,2678749
1412522,1156311
1689582,1351234
1408371,1156233
1862235,1593856
1339025,1098018
1500113,1258545
1579681,1300353
1341799,1102436
1546246,1219200
1659813,1409647
1316794,1071677
10335492,9824322
1363073,1124036
1276418,1040662
1410573,1165643
2327828,2074066
1384868,1137286
1729945,1473327
1387934,1144388
1388158,1127887
1382917,1139085
1556564,1229653
1477952,1154692
2522726,2229399
1411237,1146260
1483703,1206910
1451252,1168593
1589222,1330089
1494019,1250873
1491879,1236404
15855655,15213335
2493006,2127648
1497243,1226432
1477511,1217662
1533925,1286495
1741621,1487511
1473613,1236601
1229778,1039751
1287590,1049622
1101111,922585
2698799,1061541
1424483,1199334
2295103,2073287
1184350,977404
1425405,1174988
1334463,1072335
1413822,1120141
1275402,1044985
1451920,1208414
1327562,1109808
1503026,1115957
1545767,1235345
1318131,1108442
1306493,1076584
1260079,1031424
1093729,911744
1425311,1099463
1610967,1399667
11155287,9899534
1315159,1084964
1441770,1102307
2573626,2283226
2990968,2703170
1355592,1130370
1143989,942654
1329353,1111297
1332724,1080232
2393485,2113458
2394330,2101261
2115298,1917374
1082884,855498
1124286,911222
1187805,994721
1328572,1114169
1417159,1170226
1449197,1184991
3104123,2840171
3215927,2982953
3079459,2828281
1403583,1166411
2856412,2619151
1170988,989642
1133695,886784
1045585,842384
1711920,1382204
1389521,1150826
1485063,1168608
1408022,1177767
1904868,1651636
1423856,1178324
1598377,1360498
1479103,1193990
1399830,1162054
1568837,1335878
1569817,1264669
1395710,1192822
2331090,2075341
2324080,2091878
1347544,1103901
1349159,1149413
1286297,1088099
2062171,1861328
2250128,2018328
1148415,932734
4362746,4053130
1294261,1076622
1311563,1082976
1331186,1103089
1245162,1047072
1418590,1141168
1493952,1236396
2213598,1883437
1584070,1335080
1345631,1115280
1360835,1125979
1281947,1076110
1813425,1554838
1472805,1248593
1312802,1097212
1122707,950789
998664,838429
1491923,1277169
1542281,1334928
1259266,1041377
4005646,3791783
1411525,1202147
1563353,1322180
1371658,1155943
1219467,1015705
1467682,1246992
1326989,1109782
3893438,3601259
1397500,1164596
1345065,1107976
1334125,1109689
2369440,2103669
2295348,2039376
15716990,15238060
1561013,1288299
1352354,1048227
2426743,2083305
1536181,1319341
1319568,1105001
1326282,1098674
2251846,1999301
2335011,2070537
1391452,1161522
1470099,1236255
1352340,1102736
2498918,2225192
1232182,1005206
3860191,3598763
1303888,1087932
2340713,2082180
1372762,1162584
1141810,938546
1051453,877686
1338634,1109702
1210042,1009465
1229793,1028453
1430575,1192607
1371428,1067088
3888363,3611161
1411162,1171955
2358056,2103629
1134959,945179
1375285,1144375
1458117,1179178
1353836,1140553
1276066,1022384
2303019,2070707
1390828,1162625
2397692,2169435
1366016,1138359
1406338,1149906
2414410,2142739
1232547,1045968
1367362,1144355
2383224,2117089
1274927,1043449
1256149,1035197
1376687,1159520
1439606,1212954
1271055,1058413
1259861,1075172
1337697,1110695
1497107,1244860
1353892,1114479
1281945,1036893
1328255,1096172
1302602,1069594
2412063,2137086
1579385,1219386
1472747,1234875
1741105,1474181
1471535,1201725
1288954,1061622
1497754,1238948
1409369,1165990
3134263,2864118
1637230,1400773
1451896,1206855
1389942,1153573
1538227,1311263
1705261,1463229
1472528,1233507
1359988,1127242
1644284,1411159
1438636,1205278
2361645,2027152
1170471,967367
1224423,1011742
1271720,1041384
1450104,1197722
3113759,2868079
