2324006,2016631
1540601,1286527
2513078,2185815
2209292,1953829
1383016,1128347
1580415,1317581
1674509,1405609
2789147,2522729
1579117,1319709
1588933,1348237
1642895,1395752
2267626,2007339
2460343,2182405
1559545,1296931
2456591,2171700
1372517,1115161
1808113,1543889
2610658,2341441
1573468,1309105
41399209,40473333
2289872,2027315
6244902,5788915
1304014,1057019
1763664,1538939
1359560,1125618
5293114,3482883
1334116,1078006
1747503,1477478
1860730,1548566
1562285,1304454
1265567,1044334
2597140,2146581
1540678,1288544
1613142,1381629
1305551,1095639
1475010,1229554
1181410,985194
1797116,1551045
2031124,1768341
1128531,922277
1104514,909365
1570871,1089493
2422791,2201733
1661412,1325792
1503730,1239239
2158980,1906102
1434699,1192339
2395932,2130001
2059159,1834797
3791578,3473699
1427516,1219555
1908032,1484570
1484654,1249710
1710772,1414139
1274072,1065722
1860959,1327273
1641957,1412489
1358688,1089178
1473250,1238227
4153870,3661737
1187872,1000970
1607613,1364123
976818,810878
1364660,1143556
10164138,9910231
2463291,2202574
1381611,1232079
3845528,3579000
3144133,2988653
4262226,4050708
8984757,8562446
1218950,1017435
17256066,16726230
1401611,1174476
38237954,37724595
1140579,972840
1536452,1257453
2224558,2033570
1987276,1814219
1869046,1690104
1874754,1716319
1763939,1616727
2657720,2403746
1081800,908681
933028,787117
1431017,1202648
1427709,1252188
1309779,1144020
1599708,1345281
1193470,2108619
3190860,2108619
1512350,1274964
4971815,4812202
4361159,4208360
1734081,1487352
1244094,1076217
1719041,1543083
1464628,1207239
5573020,5352308
1219229,1044189
1005350,852024
1005350,852024
2067981,1934016
1403622,1196443
1080995,941457
18432740,17909970
1310721,1101786
4194686,4006692
2025005,1818970
2133380,1904122
4607154,4426915
2158656,1940801
2243569,2027464
4271931,4092206
1103470,931774
1356894,951873
2070611,1907666
987790,829571
1700193,1441410
1758503,1603550
3580445,3433600
1452723,1226698
1084350,920163
3625450,3390899
1149745,992691
46439637,45666694
1290076,1122845
4217941,4074008
1815251,1617317
1213176,1045935
1870885,1682398
1380186,1134584
1183580,979032
1235725,1027640
2154996,1906872
2773311,2584867
1028137,848197
1163986,947465
4043931,3865476
1040366,892072
1149148,894518
4017337,3854264
1306062,1142597
1285589,1067518
3312872,3143059
1098200,959682
3026868,2796664
2436105,2283674
1677405,1533185
1381270,1159411
6993717,2440944
4107776,3701058
18782735,18258935
974434,818113
2004386,1787519
2745427,2559748
4340690,4167282
1743398,1564754
1146586,972679
894008,740187
5159204,4679320
1927993,1754503
2059258,1868069
1220199,1046492
1201627,1023149
2396578,946242
2130462,1975778
2616871,2485981
1594740,1389306
4998373,4739475
3003462,2804732
8856937,8703029
1341009,977296
4869727,4723080
889154,748852
991362,798610
879858,732217
1917531,1686061
1158512,964567
1076808,921109
1192994,1022206
2596112,2346395
1354950,1225753
1337529,1191102
1005658,851243
1233264,1093269
1032129,897500
1477676,1342242
1285833,1124420
2107632,1897432
923240,782244
3476977,3311598
957200,817106
1246578,1053846
2434808,2257962
1097061,940777
3543426,3377349
3098918,2815214
2628904,2429364
1518317,1324763
943679,767317
1348847,1145434
3557366,3425211
3473436,3327470
7681769,7496458
1126705,923760
3647961,3439573
5569865,5398386
6121843,5998554
1123068,929695
3692789,3529461
1001360,860857
1286867,979108
2010814,1802882
2812640,2658335
1422647,1285413
1277273,1114474
1190606,964080
4191006,4009019
1640719,1507232
1152694,990554
1349698,1117613
2200056,2034098
4356734,4174644
4206682,3986993
1412428,1200648
902843,756769
973171,838406
1843540,1680658
2820421,2620115
1307374,1153386
16637762,16131596
1674879,1502463
4525766,4261036
1728184,1577188
1909072,1716253
2376891,2061562
10770611,10586899
9253591,9104184
1102766,946039
1364032,1218320
3139860,2901404
3188307,2978977
1002237,857157
5084132,4902372
1227673,1045794
2725563,2555387
9735699,9498391
2563972,2402060
888806,740655
890707,752127
945123,803235
1189436,1051740
1053849,886395
901970,753671
6207915,6013428
1495433,1355759
1936810,1783333
1976886,1767685
