4937506,3127064
5258567,4321717
48367580,35082217
4926970,3897643
3560238,2448799
4067952,3355108
3838032,2939267
4943820,4164202
2770578,1892814
9854680,9181998
7103548,4638873
8659887,6102992
14764386,13477138
3346234,2196615
20577891,19419846
2843136,2011903
2577113,1802191
4816960,3765210
3165942,2426314
93681714,83416585
3250243,2354340
3181201,2312593
4496494,3609162
7690671,6671971
4688776,3913979
4483981,16920368
18197534,16920368
3212661,2336250
6283004,3707764
2761623,1924093
1777937,1171585
2683046,1958683
1767793,1215183
2152308,1439740
3299569,2559154
1887568,1487887
2328741,1898070
2239782,1545045
2609967,1723788
2293355,1511827
3999522,3109127
2999654,1723004
2917778,2507432
5982563,2507432
1762868,1182419
5567620,1182419
4646162,3555748
8795172,7342736
2796237,2250736
2541954,1933715
2332549,1602048
3639250,2966477
4723516,2108240
4035851,2662325
1816601,1249853
3992311,3474427
2083137,1584833
2793827,2062221
2486507,2127546
2226900,1522789
2024282,1626025
4874369,3882188
4874369,3882188
1696908,1265179
7150905,6490780
4881573,3819904
4881573,3819904
1316345,967442
1316345,967442
4018461,3267897
1496897,1180554
6638768,1506265
41414926,39956399
101315662,93482340
2457029,2079874
2999737,2178797
1855012,1194155
3913898,3607315
3729297,3267014
12758529,3267014
1844667,1516706
1503913,1145115
1484033,1112537
3226036,2906660
2164975,1425207
1727759,1394213
1727759,1394213
1428477,1090856
1825315,1510806
4177960,3841236
1938209,1369905
3407326,3034468
6753149,6256038
1627441,1178160
1641009,1225638
5275175,4907735
2229844,1907662
2331153,1992758
3996941,3662511
1472799,1132203
5259584,4431607
1672006,1332272
1672006,1332272
6233879,4243390
6233879,4243390
38015924,30981113
1640399,1117630
1286459,959057
2128315,1354557
2128315,1354557
12130683,11427302
2479302,1628379
3909032,1258245
2741876,1258245
3957601,3152901
2076708,1079115
6852411,6316009
3503711,2659379
2287163,1984993
2287163,1984993
2095616,1639419
1574688,1204263
4338928,3940851
3081376,2669753
7180595,6360569
1498876,1089480
1424310,1104062
2116747,1712806
1606672,1227780
95397350,93063260
2083995,1435062
1371893,1036655
1197172,914052
1831842,1208216
1911983,1609359
5616608,5306737
1984961,1334255
1552267,2836499
4099182,2836499
2014663,1705214
1390763,1064532
1766249,1476304
1299731,1008967
1363777,1040943
1627359,1123001
1853290,1194605
1347984,1001433
1344789,1071995
2967864,2628971
1464446,1186816
3322040,2849097
1836039,1547199
43331236,40452750
1342403,1049766
1342403,10802081
12281683,10802081
2074368,1452737
1367534,1035968
3128604,2872475
2405966,2872475
6138853,5542861
4252300,3860917
9851908,8952250
9851908,8952250
1709546,1318517
2936284,2535931
3316017,3029951
3316017,3029951
1672128,1281141
3569763,3272998
6047299,5786457
10482779,7234476
1330302,1026306
2943117,2650414
1205242,903499
1340083,1084885
2528114,1887892
1640794,1361539
1279008,1016021
2215035,1922832
2137454,1782394
6201324,5853915
1324079,1044734
1368260,1110470
1265170,985628
1501488,1228990
4765169,4454668
1438767,1080164
3312764,2642603
3901950,2623047
2510938,2220238
7061980,6565482
3338049,1606105
1284125,997979
7009196,4444474
7009196,4444474
1176853,903645
4409675,3877952
1551996,1224597
1189069,894315
1148398,835021
1562252,1207896
1639578,1271593
1310418,1010912
5722309,5353125
1508394,1233788
3150269,2779066
3234155,2948435
7202559,6879698
1529343,1250459
2920854,2661580
2920854,2661580
2920854,2661580
2920854,2661580
2432402,1758422
1297910,957366
1559687,1297882
5492953,5235921
2874750,2503814
2884146,2618310
5771999,5512391
5771999,5512391
1845834,1510500
1359266,1031896
1448060,993856
6558705,6083122
1956741,1590191
1520498,1153036
7805641,7204483
3178454,2621548
1393776,1029216
1220351,893431
2849740,2331949
33304874,32547435
1397054,1124615
2562734,1975227
1583649,10355625
11579198,10355625
11579198,10355625
3863944,1085554
3532129,2898725
1407135,1085557
7303695,6107564
2345207,2037723
2957394,2588806
1191624,938226
7777497,938226
17326645,16767161
1324581,999676
3506523,3186677
5936833,5630291
1216324,927775
2059501,1256041
1608895,1263408
12457457,11147782
3826058,3057877
1166727,879700
1410868,1054342
2041718,1387991
4836635,3035967
1483790,1160596
1671169,1330729
1344076,1066752
3393080,2803171
1519359,1188075
2978611,2662749
1344503,1031009
3601619,3314623
3767727,3136702
3484091,3204787
3484091,3204787
1169150,858830
5167465,4767528
2021382,1304501
1372613,1082190
1954583,1646510
2387544,2120305
4915896,2120305
1306085,857475
1289545,1000110
1151787,856074
1161756,879424
1067570,827369
1074729,804203
4417910,4147920
1147778,860405
1479128,1164579
1317594,975089
1152566,913460
1081633,829869
1167358,883876
1275193,946494
4165738,3925464
2195337,1977155
1136214,895508
1518918,1275635
1210430,976079
2977895,2730256
2977895,2730256
2977895,2730256
2062723,1510584
1134686,875096
1180736,886003
1065006,822413
6747096,822413
9032979,8640340
8493068,8640340
11849800,11543430
10318254,9945853
8043875,7675520
2691941,1877838
2365173,2100983
3713085,3142371
15215594,14880838
16509067,15977718
1300500,988244
1499742,1297303
3872478,1297303
6465869,6211712
12479976,6211712
1619609,1331050
1247965,1019916
5473294,4936802
2984769,4936802
7211999,6947602
1493817,1162257
1325113,1063366
1349661,1078554
1163256,888030
1256011,967777
1354148,939242
5610363,5205187
1277826,1042912
1132168,866468
1292348,1057777
1468867,1222239
1468867,1222239
1059670,843725
4177425,3479073
5702074,5426894
1483842,1215279
1236911,1003397
7938378,7650720
1312266,1074633
9218297,8892286
1189657,989886
2877692,989886
2350252,2104081
1282846,1023204
6172930,5934692
5868437,5648971
9121159,8890966
4036943,3826778
2878213,2359052
1010812,809138
1010812,809138
1010812,809138
1010812,809138
2751133,2272061
6632805,6363471
7957634,7697082
13500372,13235116
2445653,2092143
1061196,836597
1092083,857404
2609640,2398782
53698077,52796419
2606548,2172831
1996242,1589530
1083991,832568
17908086,15765494
17908086,15765494
1108694,891475
20573645,15833567
1263591,1001274
1056625,860037
1056625,860037
8625165,8311072
4314136,3774099
1089471,770390
1776352,1494101
3696225,3466802
3692243,3450960
1134556,857163
1264431,989556
5054580,4559279
1178431,966725
1269929,835027
3953117,3599775
3554191,3304599
2181131,1961513
1069236,870476
7439480,7187584
1203432,1000184
2940383,1423824
2241784,1423824
966002,737605
3465417,3266720
1138987,933149
6698162,5672738
1096207,870237
3481699,3093662
920780,726192
994807,793441
2187124,1922751
6466555,6038957
3108089,984955
3108089,984955
3108089,984955
1347441,1102376
1150099,919947
1243654,1055271
2419674,2217875
3312536,3046639
6466102,3046639
1094839,879749
1464633,1264160
4215971,3993105
1104729,861544
959263,771888
2346094,2138425
1176703,944357
1370010,1167629
2660497,2375186
1038628,829049
2499216,2287332
1240973,990742
1170209,957617
1113617,906113
936436,752910
5806232,5626227
3893444,5626227
1101627,896170
1005656,800570
1165404,963698
4372354,4157002
2711310,2523898
1482699,1297602
18993221,18745358
1014500,825637
1559310,1148577
