36029885,33926765
3377303,2212495
14125289,4411838
7130948,4295570
2520067,1666861
4311667,3350615
3148352,2218387
8996582,6849413
3274358,2228558
4959223,3954737
3609130,2138453
4582051,3617947
5474530,4443901
6193254,3601645
11749755,3816469
3351043,1800460
2612149,1890576
4939043,4075590
3033237,1535525
118818112,109584118
22185224,20739715
4599837,3542429
2722274,1787483
3174565,2318188
2837634,1816026
16762745,6366403
2678001,1788706
2454554,1527838
4488263,4009648
3827565,3250620
2435821,1861172
4147021,3340185
3136429,2201491
3085413,2144235
3061366,2026929
3109471,2122549
3490925,2635052
3016245,2199112
6441861,5595731
2224502,1442511
2765726,1933244
2495074,1715193
5228926,4363028
2738818,1920576
2954023,2089629
4158201,3286971
2742059,1847617
4353365,3371573
4201785,3316332
12224781,10914630
3605188,2067454
3021199,2105459
2689085,1868961
3930204,2106861
2529754,1702959
2796968,1995820
3154422,2112500
2496915,1694462
2802014,1982650
2343895,1833878
2681948,1730829
2608527,1829672
2542032,1702286
24006816,19825346
2840897,2009875
6133885,4211952
3106577,2265020
4885495,3870625
3733929,2900211
15963020,14230519
3102623,2331990
53752741,50418225
3473504,2666073
2999338,2211557
78220945,71905805
3237531,2415081
2672764,1868098
3790738,2972581
4082384,3205517
3836489,3027099
6328835,5362796
5158742,4252015
4280832,3288600
2638175,1782585
2283277,1533839
2562946,1738570
2077272,1625987
2607437,1712082
2729683,1913353
2273993,1538486
2579503,1722216
2416920,1720463
6390501,5561855
3062027,2527885
2839804,2064656
2729215,1765811
5224967,4487932
5529261,4694477
3901215,3038717
2154782,1668867
4553632,3732411
2663282,1880349
3261748,2457045
3260098,2712874
41957680,35881046
3159984,1785050
6158081,4604283
2912582,2040705
5588874,4813980
4658557,3849611
3198709,2278008
3863372,2947533
2356970,1572678
4689860,3811132
2861819,2091968
2002860,1403198
4056109,3128589
2365124,1548126
2700131,1875241
6865234,5788229
2724340,1916431
2523227,1879348
2401579,1626368
86178354,82879874
6703236,5147530
2744179,1830029
5426776,2748208
4553788,3539561
3146249,2345599
2136161,1688905
3502765,2736657
2087977,1363381
1946756,1494726
